2
-5.175930107261799,24.79372056390225
-4.336359519872879,21.19363395723975
-4.190518939911845,17.598370546213353
-3.691987855056367,14.094041170668849
-3.599647815287242,11.466651000048813
-2.799529135376846,8.411119913910099
-2.866009855649831,6.169649931432644
-2.258500465638023,4.528875668274016
-1.58713787763074,2.968533295306044
-1.653347393607675,1.6172014947009088
-0.5058985285870488,0.5417963559518505
-0.05005177285048601,-0.009331030809244772
0.3955881363898822,-0.0544772182714862
0.5659031940746571,-0.009300047355543073
0.8769687359812733,0.6946240158101524
1.3304557089875768,1.5718923605583388
1.1842195808659073,2.7576421837930405
1.7317081573640303,4.563900619613921
2.8509242779980744,6.045630656434319
2.864821462553722,8.644478277060209
3.3660772710950435,11.539053154941946
3.863833830946656,13.854983515296782
4.40504670765933,17.43434218266083
4.588629872847882,20.942966217415112
5.42548506873137,24.75298264901977
